Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
8/1/2023 15:53,,Bench Press,40,6,,,,,Chest,Chest,
8/1/2023 15:53,,Bench Press,70,7,,,,,Chest,Chest,
8/1/2023 15:53,,Bench Press,70,,,,,,Chest,Chest,
8/1/2023 15:53,,Bench Press,70,,,,,,Chest,Chest,
8/1/2023 15:53,,Bench Press,70,,,,,,Chest,Chest,
8/1/2023 15:53,,Dips,,,,,,,Triceps,Chest,
8/1/2023 15:53,,Dips,,,,,,,Triceps,Chest,
8/1/2023 15:53,,Dips,,,,,,,Triceps,Chest,
8/1/2023 15:53,,Cable Fly,,,,,,,Chest,Chest,
8/1/2023 15:53,,Cable Fly,,,,,,,Chest,Chest,
8/1/2023 15:53,,Cable Fly,,,,,,,Chest,Chest,
8/1/2023 15:53,,Triceps Extensions,,,,,,,Triceps,Chest,
8/1/2023 15:53,,Triceps Extensions,,,,,,,Triceps,Chest,
8/1/2023 15:53,,Triceps Extensions,,,,,,,Triceps,Chest,
8/1/2023 15:53,,Triceps Extensions,,,,,,,Triceps,Chest,
8/1/2023 15:53,,Push Up,,,,,,,Chest,Chest,
7/28/2023 15:06,,Bench Press,40,6,,,,,Chest,Chest,
7/28/2023 15:06,,Bench Press,70,7,,,,,Chest,Chest,
7/28/2023 15:06,,Bench Press,70,7,,,,,Chest,Chest,
7/28/2023 15:06,,Bench Press,70,,,,,,Chest,Chest,
7/28/2023 15:06,,Bench Press,,,,,,,Chest,Chest,
7/28/2023 15:06,,Bench Press,,,,,,,Chest,Chest,
7/28/2023 15:06,,Dips,0,9,,,,,Triceps,Chest,
7/28/2023 15:06,,Dips,0,6,,,,,Triceps,Chest,
7/28/2023 15:06,,Dips,0,4,,,,,Triceps,Chest,
7/28/2023 15:06,,Cable Fly,,,,,,,Chest,Chest,
7/28/2023 15:06,,Cable Fly,,,,,,,Chest,Chest,
7/28/2023 15:06,,Cable Fly,,,,,,,Chest,Chest,
7/28/2023 15:06,,Triceps Extensions,,,,,,,Triceps,Chest,
7/28/2023 15:06,,Triceps Extensions,,,,,,,Triceps,Chest,
7/28/2023 15:06,,Triceps Extensions,,,,,,,Triceps,Chest,
7/28/2023 15:06,,Triceps Extensions,,,,,,,Triceps,Chest,
7/28/2023 15:06,,Push Up,,,,,,,Chest,Chest,
7/25/2023 16:06,,Bench Press,40,6,,,,,Chest,Chest,
7/25/2023 16:06,,Bench Press,70,7,,,,,Chest,Chest,
7/25/2023 16:06,,Bench Press,70,8,,,,,Chest,Chest,
7/25/2023 16:06,,Bench Press,70,8,,,,,Chest,Chest,
7/25/2023 16:06,,Bench Press,70,4,,,,,Chest,Chest,
7/25/2023 16:06,,Dips,12.5,10,,,,,Triceps,Chest,
7/25/2023 16:06,,Dips,15,8,,,,,Triceps,Chest,
7/25/2023 16:06,,Dips,0,4,,,,,Triceps,Chest,
7/25/2023 16:06,,Cable Fly,12.5,10,,,,,Chest,Chest,
7/25/2023 16:06,,Cable Fly,12.5,8,,,,,Chest,Chest,
7/25/2023 16:06,,Cable Fly,10,8,,,,,Chest,Chest,
7/25/2023 16:06,,Triceps Extensions,25,8,,,,,Triceps,Chest,
7/25/2023 16:06,,Triceps Extensions,30,8,,,,,Triceps,Chest,
7/25/2023 16:06,,Triceps Extensions,30,8,,,,,Triceps,Chest,
7/25/2023 16:06,,Triceps Extensions,27.5,6,,,,,Triceps,Chest,
7/25/2023 16:06,,Push Up,10,,,,,,Chest,Chest,
7/25/2023 16:06,,Push Up,,,,,,,Chest,Chest,
7/19/2023 14:51,,Shoulder Dumbbell Press,30,10,,,,,Shoulders,shoulder,
7/19/2023 14:51,,Shoulder Dumbbell Press,,,,,,,Shoulders,shoulder,
7/19/2023 14:51,,Shoulder Dumbbell Press,,,,,,,Shoulders,shoulder,
7/18/2023 15:31,,Incline Smith,40,6,,,,,Chest,chest,
7/18/2023 15:31,,Incline Smith,60,8,,,,,Chest,chest,
7/18/2023 15:31,,Incline Smith,,,,,,,Chest,chest,
7/18/2023 15:31,,Incline Smith,,,,,,,Chest,chest,
7/15/2023 16:50,,Shoulder Dumbbell Press,36,2,,,,,Shoulders,shoulder,
7/15/2023 16:50,,Shoulder Dumbbell Press,,,,,,,Shoulders,shoulder,
7/14/2023 15:17,,Incline Smith,40,6,,,,,Chest,chest,
7/14/2023 15:17,,Incline Smith,70,4,,,,,Chest,chest,
7/14/2023 15:17,,Incline Smith,50,8,,,,,Chest,chest,
7/14/2023 15:17,,Incline Smith,,,,,,,Chest,chest,
7/4/2023 14:48,,Shoulder Dumbbell Press,22,6,,,,,Shoulders,shoul tri,
7/4/2023 14:48,,Shoulder Dumbbell Press,30,8,,,,,Shoulders,shoul tri,
7/4/2023 14:48,,Shoulder Dumbbell Press,34,4,A BIT DIABOLICAL TBH,,,,Shoulders,shoul tri,
7/4/2023 14:48,,Shoulder Dumbbell Press,26,,,,,,Shoulders,shoul tri,
6/30/2023 17:02,,Pushdowns,,,,,,,Triceps,shoulder tri,
6/30/2023 17:02,,Pushdowns,,,,,,,Triceps,shoulder tri,
6/30/2023 17:02,,Pushdowns,,,,,,,Triceps,shoulder tri,
6/27/2023 15:49,,Hammer Curl,20,6,,,,,Biceps,pull,
6/27/2023 15:49,,Hammer Curl,22,8,,,,,Biceps,pull,
6/27/2023 15:49,,Hammer Curl,18,8,,,,,Biceps,pull,
6/27/2023 15:49,,Incline Curls,18,3,,,,,Biceps,pull,
6/27/2023 15:49,,Incline Curls,16,,,,,,Biceps,pull,
6/27/2023 15:49,,Incline Curls,,,,,,,Biceps,pull,
6/27/2023 15:49,,Cable Row,25,8,,,,,Back,pull,
6/27/2023 15:49,,Cable Row,27.5,8,,,,,Back,pull,
6/27/2023 15:49,,Cable Row,,,,,,,Back,pull,
6/26/2023 15:49,,Bench Press,60,8,,,,,Chest,push,
6/26/2023 15:49,,Bench Press,70,8,,,,,Chest,push,
6/26/2023 15:49,,Bench Press,80,4,,,,,Chest,push,
6/26/2023 15:49,,Incline Bench Press,40,8,smith,,,,Chest,push,
6/26/2023 15:49,,Incline Bench Press,60,8,,,,,Chest,push,
6/26/2023 15:49,,Incline Bench Press,60,8,,,,,Chest,push,
6/26/2023 15:49,,Pushdowns,32.5,6,,,,,Triceps,push,
6/26/2023 15:49,,Pushdowns,35,,,,,,Triceps,push,
6/26/2023 15:49,,Pushdowns,,,,,,,Triceps,push,
6/24/2023 15:51,,Squat,60,6,,,,,Legs,leg,
6/24/2023 15:51,,Squat,100,8,,,,,Legs,leg,
6/24/2023 15:51,,Squat,120,,,,,,Legs,leg,
6/24/2023 15:51,,Squat,,,,,,,Legs,leg,
6/23/2023 15:37,,Incline Curls,18,5,,,,,Biceps,pull,
6/23/2023 15:37,,Incline Curls,16,7,,,,,Biceps,pull,
6/23/2023 15:37,,Incline Curls,14,6,,,,,Biceps,pull,
6/23/2023 15:37,,Incline Curls,,,,,,,Biceps,pull,
6/23/2023 15:37,,Pull Up,0,4,,,,,Back,pull,
6/23/2023 15:37,,Pull Up,0,4,,,,,Back,pull,
6/23/2023 15:37,,Pull Up,0,3,,,,,Back,pull,
6/23/2023 15:37,,Barbell Row,40,8,SMITH,,,,Back,pull,
6/23/2023 15:37,,Barbell Row,60,8,,,,,Back,pull,
6/23/2023 15:37,,Barbell Row,60,5,,,,,Back,pull,
6/23/2023 15:37,,Cable Row,25,6,SINGLE,,,,Back,pull,
6/23/2023 15:37,,Cable Row,25,6,,,,,Back,pull,
6/23/2023 15:37,,Cable Row,,,,,,,Back,pull,
6/21/2023 14:54,,Squat,60,6,,,,,Legs,leg,
6/21/2023 14:54,,Squat,100,8,,,,,Legs,leg,
6/21/2023 14:54,,Squat,120,5,,,,,Legs,leg,
6/21/2023 14:54,,Squat,130,,,,,,Legs,leg,
6/21/2023 14:54,,Squat,,,,,,,Legs,leg,
6/20/2023 14:49,6/20/2023 15:05,Incline Curls,,,,,,,Biceps,pull,
6/20/2023 14:49,6/20/2023 15:05,Incline Curls,,,,,,,Biceps,pull,
6/20/2023 14:49,6/20/2023 15:05,Incline Curls,,,,,,,Biceps,pull,
6/13/2023 2:19,,Incline Dumbbell Press,16,8,,,,,Chest,push,
6/13/2023 2:19,,Incline Dumbbell Press,30,8,,,,,Chest,push,
6/13/2023 2:19,,Incline Dumbbell Press,34,,,,,,Chest,push,
6/13/2023 2:19,,Incline Dumbbell Press,,,,,,,Chest,push,
6/13/2023 2:19,,Incline Dumbbell Press,,,,,,,Chest,push,
6/11/2023 21:18,,Squat,60,6,,,,,Legs,leg,
6/11/2023 21:18,,Squat,100,8,,,,,Legs,leg,
6/11/2023 21:18,,Squat,120,5,,,,,Legs,leg,
6/11/2023 21:18,,Squat,130,2,,,,,Legs,leg,
6/9/2023 23:17,,Incline Curls,18,6,,,,,Biceps,pull,
6/9/2023 23:17,,Incline Curls,16,7,,,,,Biceps,pull,
6/9/2023 23:17,,Incline Curls,16,6,,,,,Biceps,pull,
6/9/2023 23:17,,Incline Curls,,,,,,,Biceps,pull,
6/9/2023 23:17,,Hammer Curl,20,6,,,,,Biceps,pull,
6/9/2023 23:17,,Hammer Curl,18,8,,,,,Biceps,pull,
6/9/2023 23:17,,Hammer Curl,16,8,,,,,Biceps,pull,
6/9/2023 23:17,,Hammer Curl,14,8,,,,,Biceps,pull,
6/9/2023 23:17,,Barbell Row,50,8,,,,,Back,pull,
6/9/2023 23:17,,Barbell Row,60,8,,,,,Back,pull,
6/9/2023 23:17,,Barbell Row,80,,,,,,Back,pull,
6/8/2023 23:25,,Incline Dumbbell Press,26,8,,,,,Chest,push,
6/8/2023 23:25,,Incline Dumbbell Press,30,8,,,,,Chest,push,
6/8/2023 23:25,,Incline Dumbbell Press,34,3,,,,,Chest,push,
6/8/2023 23:25,,Incline Dumbbell Press,,,,,,,Chest,push,
6/8/2023 23:25,,Shoulder Dumbbell Press,28,4,,,,,Shoulders,push,
6/8/2023 23:25,,Shoulder Dumbbell Press,,,,,,,Shoulders,push,
6/5/2023 22:13,,Squat,60,6,,,,,Legs,leg,
6/5/2023 22:13,,Squat,100,7,,,,,Legs,leg,
6/5/2023 22:13,,Squat,120,8,,,,,Legs,leg,
6/5/2023 22:13,,Squat,130,2,,,,,Legs,leg,
6/5/2023 22:13,,Squat,,,,,,,Legs,leg,
6/5/2023 22:13,,Squat,,,,,,,Legs,leg,
6/5/2023 22:13,,Leg Press,150,6,,,,,Legs,leg,
6/5/2023 22:13,,Leg Press,200,6,,,,,Legs,leg,
6/5/2023 22:13,,Leg Press,230,,,,,,Legs,leg,
6/5/2023 22:13,,Calf Raises,,,,,,,Legs,leg,
6/5/2023 22:13,,Calf Raises,,,,,,,Legs,leg,
6/5/2023 22:13,,Calf Raises,,,,,,,Legs,leg,
6/5/2023 22:13,,Calf Raises,,,,,,,Legs,leg,
6/4/2023 22:37,6/4/2023 22:54,Incline Curls,18,5,,,,,Biceps,pull,
6/4/2023 22:37,6/4/2023 22:54,Incline Curls,18,4,,,,,Biceps,pull,
6/4/2023 22:37,6/4/2023 22:54,Incline Curls,16,6,,,,,Biceps,pull,
6/4/2023 22:37,6/4/2023 22:54,Hammer Curl,20,6,,,,,Biceps,pull,
6/4/2023 22:37,6/4/2023 22:54,Hammer Curl,16,8,,,,,Biceps,pull,
6/4/2023 22:37,6/4/2023 22:54,Hammer Curl,12,12,,,,,Biceps,pull,
6/4/2023 22:37,6/4/2023 22:54,Hammer Curl,,,,,,,Biceps,pull,
6/4/2023 22:37,6/4/2023 22:54,Barbell Row,50,8,,,,,Back,pull,
6/4/2023 22:37,6/4/2023 22:54,Barbell Row,70,4,sus,,,,Back,pull,
6/4/2023 22:37,6/4/2023 22:54,Barbell Row,60,677,,,,,Back,pull,
6/4/2023 22:37,6/4/2023 22:54,Barbell Row,,,,,,,Back,pull,
6/4/2023 22:37,6/4/2023 22:54,Pull Up,0,5,,,,,Back,pull,
6/4/2023 22:37,6/4/2023 22:54,Pull Up,,,,,,,Back,pull,
6/4/2023 22:37,6/4/2023 22:54,Pull Up,,,,,,,Back,pull,
6/3/2023 22:57,,Incline Dumbbell Press,26,10,,,,,Chest,push,
6/3/2023 22:57,,Incline Dumbbell Press,30,8,,,,,Chest,push,
6/3/2023 22:57,,Incline Dumbbell Press,32,7,,,,,Chest,push,
6/3/2023 22:57,,Shoulder Dumbbell Press,22,8,,,,,Shoulders,push,
6/3/2023 22:57,,Shoulder Dumbbell Press,28,5,,,,,Shoulders,push,
6/3/2023 22:57,,Shoulder Dumbbell Press,30,3,,,,,Shoulders,push,
6/2/2023 23:59,,Squat,80,6,,,,,Legs,leg,
6/2/2023 23:59,,Squat,100,6,,,,,Legs,leg,
6/2/2023 23:59,,Squat,130,3,,,,,Legs,leg,
6/2/2023 23:59,,Squat,140,3,,,,,Legs,leg,
6/2/2023 23:59,,Squat,60,5,,,,,Legs,leg,
6/2/2023 23:59,,Leg Press,150,6,,,,,Legs,leg,
6/2/2023 23:59,,Leg Press,190,6,,,,,Legs,leg,
6/2/2023 23:59,,Leg Press,230,,,,,,Legs,leg,
6/2/2023 23:59,,Leg Press,,,,,,,Legs,leg,
5/31/2023 21:25,,Incline Curls,18,4,,,,,Biceps,pull,
5/31/2023 21:25,,Incline Curls,18,4,,,,,Biceps,pull,
5/31/2023 21:25,,Incline Curls,16,6,,,,,Biceps,pull,
5/31/2023 21:25,,Incline Curls,16,4,,,,,Biceps,pull,
5/31/2023 21:25,,Hammer Curl,20,6,egos some after ,,,,Biceps,pull,
5/31/2023 21:25,,Hammer Curl,22,3,bit shite tbh,,,,Biceps,pull,
5/31/2023 21:25,,Hammer Curl,16,6,,,,,Biceps,pull,
5/31/2023 21:25,,Hammer Curl,,,,,,,Biceps,pull,
5/31/2023 21:25,,Barbell Row,,,,,,,Back,pull,
5/31/2023 21:25,,Barbell Row,,,,,,,Back,pull,
5/31/2023 21:25,,Barbell Row,,,,,,,Back,pull,
5/30/2023 21:09,,Incline Dumbbell Press,20,8,,,,,Chest,push,
5/30/2023 21:09,,Incline Dumbbell Press,28,7,,,,,Chest,push,
5/30/2023 21:09,,Incline Dumbbell Press,30,6,,,,,Chest,push,
5/30/2023 21:09,,Incline Dumbbell Press,32,5,,,,,Chest,push,
5/30/2023 21:09,,Incline Dumbbell Press,,,,,,,Chest,push,
5/30/2023 21:09,,Shoulder Dumbbell Press,20,6,,,,,Shoulders,push,
5/30/2023 21:09,,Shoulder Dumbbell Press,26,7,,,,,Shoulders,push,
5/30/2023 21:09,,Shoulder Dumbbell Press,,,,,,,Shoulders,push,
5/30/2023 21:09,,Shoulder Dumbbell Press,,,,,,,Shoulders,push,
5/29/2023 21:26,,Squat,60,6,,,,,Legs,leg,
5/29/2023 21:26,,Squat,100,6,,,,,Legs,leg,
5/29/2023 21:26,,Squat,120,6,,,,,Legs,leg,
5/29/2023 21:26,,Squat,130,4,i was scared,,,,Legs,leg,
5/29/2023 21:26,,Squat,60,5,,,,,Legs,leg,
5/29/2023 21:26,,Leg Press,150,6,,,,,Legs,leg,
5/29/2023 21:26,,Leg Press,190,6,,,,,Legs,leg,
5/29/2023 21:26,,Leg Press,220,6,,,,,Legs,leg,
5/29/2023 21:26,,Leg Press,,,,,,,Legs,leg,
5/29/2023 21:26,,Leg Press,,,,,,,Legs,leg,
5/29/2023 21:26,,Calf Raises,107,12,,,,,Legs,leg,
5/29/2023 21:26,,Calf Raises,93,8,,,,,Legs,leg,
5/29/2023 21:26,,Calf Raises,79,,,,,,Legs,leg,
5/29/2023 21:26,,Calf Raises,,,,,,,Legs,leg,
5/27/2023 22:21,,Incline Curls,16,8,,,,,Biceps,pull,
5/27/2023 22:21,,Incline Curls,18,5,,,,,Biceps,pull,
5/27/2023 22:21,,Incline Curls,18,3,,,,,Biceps,pull,
5/27/2023 22:21,,Incline Curls,14,6,,,,,Biceps,pull,
5/27/2023 22:21,,Hammer Curl,18,6,,,,,Biceps,pull,
5/27/2023 22:21,,Hammer Curl,22,4,,,,,Biceps,pull,
5/27/2023 22:21,,Hammer Curl,22,4,,,,,Biceps,pull,
5/27/2023 22:21,,Hammer Curl,,,,,,,Biceps,pull,
5/27/2023 22:21,,Barbell Row,50,8,,,,,Back,pull,
5/27/2023 22:21,,Barbell Row,60,6,,,,,Back,pull,
5/27/2023 22:21,,Barbell Row,70,5,complete ego,,,,Back,pull,
5/27/2023 22:21,,Barbell Row,50,,,,,,Back,pull,
5/27/2023 22:21,,Barbell Row,,,,,,,Back,pull,
5/27/2023 22:21,,Preacher Curls,50,,,,,,Biceps,pull,
5/27/2023 22:21,,Preacher Curls,,,,,,,Biceps,pull,
5/25/2023 22:58,,Bench Press,60,12,,,,,Chest,push,
5/25/2023 22:58,,Bench Press,70,8,,,,,Chest,push,
5/25/2023 22:58,,Bench Press,75,3,,,,,Chest,push,
5/25/2023 22:58,,Bench Press,,,,,,,Chest,push,
5/25/2023 22:58,,Shoulder Dumbbell Press,22,8,,,,,Shoulders,push,
5/25/2023 22:58,,Shoulder Dumbbell Press,26,7,,,,,Shoulders,push,
5/25/2023 22:58,,Shoulder Dumbbell Press,30,4,,,,,Shoulders,push,
5/25/2023 22:58,,Shoulder Dumbbell Press,,,,,,,Shoulders,push,
5/25/2023 22:58,,Triceps Extensions,41,8,,,,,Triceps,push,
5/25/2023 22:58,,Triceps Extensions,36,,,,,,Triceps,push,
5/25/2023 22:58,,Triceps Extensions,32,,,,,,Triceps,push,
5/23/2023 21:58,,Incline Curls,16,6,,,,,Biceps,pull,
5/23/2023 21:58,,Incline Curls,16,5,,,,,Biceps,pull,
5/23/2023 21:58,,Incline Curls,14,6,,,,,Biceps,pull,
5/23/2023 21:58,,Incline Curls,14,6,,,,,Biceps,pull,
5/23/2023 21:58,,Hammer Curl,16,6,,,,,Biceps,pull,
5/23/2023 21:58,,Hammer Curl,18,6,,,,,Biceps,pull,
5/23/2023 21:58,,Hammer Curl,20,8,,,,,Biceps,pull,
5/23/2023 21:58,,Hammer Curl,,,,,,,Biceps,pull,
5/23/2023 21:58,,Hammer Curl,,,,,,,Biceps,pull,
5/23/2023 21:58,,Barbell Row,50,8,,,,,Back,pull,
5/23/2023 21:58,,Barbell Row,60,7,,,,,Back,pull,
5/23/2023 21:58,,Barbell Row,70,3,,,,,Back,pull,
5/23/2023 21:58,,Barbell Row,60,,,,,,Back,pull,
5/23/2023 21:58,,Pulldowns,52,8,,,,,Back,pull,
5/23/2023 21:58,,Pulldowns,66,8,chest reps though,,,,Back,pull,
5/23/2023 21:58,,Pulldowns,52,,,,,,Back,pull,
5/23/2023 21:58,,Pulldowns,,,,,,,Back,pull,
5/23/2023 21:58,,Pulldowns,,,,,,,Back,pull,
5/23/2023 21:58,,Preacher Curls,50,8,,,,,Biceps,pull,
5/23/2023 21:58,,Preacher Curls,52,4,,,,,Biceps,pull,
5/23/2023 21:58,,Preacher Curls,41,6,,,,,Biceps,pull,
5/22/2023 23:01,,Squat,60,6,,,,,Legs,legs,
5/22/2023 23:01,,Squat,90,6,,,,,Legs,legs,
5/22/2023 23:01,,Squat,110,6,,,,,Legs,legs,
5/22/2023 23:01,,Squat,130,4,,,,,Legs,legs,
5/22/2023 23:01,,Squat,60,10,,,,,Legs,legs,
5/22/2023 23:01,,Leg Press,150,6,,,,,Legs,legs,
5/22/2023 23:01,,Leg Press,180,6,,,,,Legs,legs,
5/22/2023 23:01,,Leg Press,220,5,,,,,Legs,legs,
5/22/2023 23:01,,Leg Press,230,,,,,,Legs,legs,
5/22/2023 23:01,,Leg Press,,,,,,,Legs,legs,
5/22/2023 23:01,,Leg Press,,,,,,,Legs,legs,
5/22/2023 23:01,,Calf Raises,100,12,,,,,Legs,legs,
5/22/2023 23:01,,Calf Raises,86,12,,,,,Legs,legs,
5/22/2023 23:01,,Calf Raises,68,,,,,,Legs,legs,
5/22/2023 23:01,,Leg Extensions,113,6,,,,,Legs,legs,
5/22/2023 23:01,,Leg Extensions,91,12,,,,,Legs,legs,
5/22/2023 23:01,,Leg Extensions,,,,,,,Legs,legs,
5/21/2023 22:42,,Bench Press,40,6,,,,,Chest,push,
5/21/2023 22:42,,Bench Press,60,12,,,,,Chest,push,
5/21/2023 22:42,,Bench Press,65,2,,,,,Chest,push,
5/21/2023 22:42,,Bench Press,,,,,,,Chest,push,
5/20/2023 21:28,,Incline Curls,14,8,,,,,Biceps,pull,
5/20/2023 21:28,,Incline Curls,16,4,,,,,Biceps,pull,
5/20/2023 21:28,,Incline Curls,16,5,,,,,Biceps,pull,
5/20/2023 21:28,,Incline Curls,14,5,,,,,Biceps,pull,
5/20/2023 21:28,,Hammer Curl,16,6,,,,,Biceps,pull,
5/20/2023 21:28,,Hammer Curl,18,8,,,,,Biceps,pull,
5/20/2023 21:28,,Hammer Curl,,,,,,,Biceps,pull,
5/20/2023 21:28,,Barbell Row,50,8,,,,,Back,pull,
5/20/2023 21:28,,Barbell Row,60,4,,,,,Back,pull,
5/20/2023 21:28,,Barbell Row,40,12,,,,,Back,pull,
5/20/2023 21:28,,Barbell Row,,,,,,,Back,pull,
5/20/2023 21:28,,Pulldowns,52,6,,,,,Back,pull,
5/20/2023 21:28,,Pulldowns,52,6,,,,,Back,pull,
5/20/2023 21:28,,Pulldowns,59,2,,,,,Back,pull,
5/20/2023 21:28,,Straight Arm Pulldowns,17,12,,,,,Back,pull,
5/20/2023 21:28,,Straight Arm Pulldowns,23,3,,,,,Back,pull,
5/20/2023 21:28,,Straight Arm Pulldowns,18,502,,,,,Back,pull,
5/18/2023 18:54,,Bench Press,,,,,,,Chest,push,
5/18/2023 18:54,,Bench Press,,,,,,,Chest,push,
5/18/2023 18:54,,Bench Press,80,3,,,,,Chest,push,
5/18/2023 18:54,,Bench Press,,,,,,,Chest,push,
5/16/2023 22:23,,Deadlift,60,5,,,,,Back,low,
5/16/2023 22:23,,Deadlift,80,4,,,,,Back,low,
5/16/2023 22:23,,Deadlift,100,6,,,,,Back,low,
5/16/2023 22:23,,Deadlift,120,2,sumo,,,,Back,low,
5/16/2023 22:23,,Deadlift,,,,,,,Back,low,
5/16/2023 22:23,,Leg Press,150,6,,,,,Legs,low,
5/16/2023 22:23,,Leg Press,180,6,,,,,Legs,low,
5/16/2023 22:23,,Leg Press,220,6,,,,,Legs,low,
5/16/2023 22:23,,Leg Press,240,3,,,,,Legs,low,
